recipient_legal_name,
Resource Innovations Inc.|Resource Innovations Inc.,
Evolution Music Inc.|Evolution Music Inc.,
Ms. Katherine Hayes|Ms. Katherine Hayes,
Corner Brook Fabrication & Steel (2005) Limited|Corner Brook Fabrication & Steel (2005) Limited,
Shoreline Aggregates Inc.|Shoreline Aggregates Inc.,
Genoa Design International Ltd.|Genoa Design International Ltd.,
Tourism Industry Association of Prince Edward Island|Tourism Industry Association of Prince Edward Island,
Made with Local Snack Foods Inc.|Made with Local Snack Foods Inc.,
Municipalité régionale de Tracadie|Municipalité régionale de Tracadie,
Municipalité régionale de Tracadie|Municipalité régionale de Tracadie,
Opportunities New Brunswick|Opportunities New Brunswick,
Vision Coaching Inc.|Vision Coaching Inc.,
New Brunswick Trails Council Inc.|New Brunswick Trails Council Inc.,
New Brunswick Trails Council Inc.|New Brunswick Trails Council Inc.,
Ville de Saint-Quentin|Ville de Saint-Quentin,
Ville de Saint-Quentin|Ville de Saint-Quentin,
University of New Brunswick|University of New Brunswick,
University of New Brunswick|University of New Brunswick,
Virtual Media Productions Limited|Virtual Media Productions Limited,
Gaelic College Foundation|Gaelic College Foundation,
Martak Canada (2000) Ltd.|Martak Canada (2000) Ltd.,
Dynamic Air Shelters Ltd.|Dynamic Air Shelters Ltd.,
East Point Potato 2009 Incorporated|East Point Potato 2009 Incorporated,
Rollo Bay Holdings Ltd.|Rollo Bay Holdings Ltd.,
Nautilus BioSciences Canada Inc.|Nautilus BioSciences Canada Inc.,
Institute for Ocean Research Enterprise|Institute for Ocean Research Enterprise,
Halifax Regional Municipality|Halifax Regional Municipality,
Halifax Regional Municipality|Halifax Regional Municipality,
Halifax Regional Municipality|Halifax Regional Municipality,
Halifax Regional Municipality|Halifax Regional Municipality,
Halifax Regional Municipality|Halifax Regional Municipality,
Apple Valley Foods Incorporated|Apple Valley Foods Incorporated,
Royal Canadian Legion - Branch 161|Royal Canadian Legion - Branch 161,
Halifax Regional Municipality|Halifax Regional Municipality,
"Institut de recherche sur les zones côtières, Inc. (UdeM Shippagan)|Institut de recherche sur les zones côtières, Inc. (UdeM Shippagan)",
Club Skirakdoo (2009) Ltée|Club Skirakdoo (2009) Ltée,
Club Skirakdoo (2009) Ltée|Club Skirakdoo (2009) Ltée,
University of New Brunswick|University of New Brunswick,
Municipalité régionale de Tracadie|Municipalité régionale de Tracadie,
Municipalité régionale de Tracadie|Municipalité régionale de Tracadie,
Strait Area Chamber of Commerce|Strait Area Chamber of Commerce,
DIVE Ventures Newfoundland Inc.|DIVE Ventures Newfoundland Inc.,
MarineNav Ltd.|MarineNav Ltd.,
East Coast Music Association|East Coast Music Association,
EduNova Co-operative Limited|EduNova Co-operative Limited,
Atlantic Food And Beverage Processors Association Inc.|Atlantic Food And Beverage Processors Association Inc.,
Atlantic Food And Beverage Processors Association Inc.|Atlantic Food And Beverage Processors Association Inc.,
Newfoundland and Labrador Groundfish Industry Development Council Inc.|Newfoundland and Labrador Groundfish Industry Development Council Inc.,
J&S Visser Produce Inc.|J&S Visser Produce Inc.,
Izaak Walton Killam Health Centre|Izaak Walton Killam Health Centre,
The Discovery Centre|The Discovery Centre,
PhotoDynamic Incorporated|PhotoDynamic Incorporated,
Municipality of the District of Clare|Municipality of the District of Clare,
Bend Beauty Inc.|Bend Beauty Inc.,
Maskwa Aquatic Club|Maskwa Aquatic Club,
Knocean Foods Ltd.|Knocean Foods Ltd.,
Memorial University of Newfoundland|Memorial University of Newfoundland,
Memorial University of Newfoundland|Memorial University of Newfoundland,
Bluedrop Performance Learning Inc.|Bluedrop Performance Learning Inc.,
Mid-Isle Farms Inc.|Mid-Isle Farms Inc.,
Le Centre communautaire Sainte-Anne|Le Centre communautaire Sainte-Anne,
Le Centre communautaire Sainte-Anne|Le Centre communautaire Sainte-Anne,
Fredericton Intercultural Centre Inc.|Fredericton Intercultural Centre Inc.,
Venn Innovation Inc.|Venn Innovation Inc.,
Érablière Patrick R. Thériault Inc.|Érablière Patrick R. Thériault Inc.,
Nova Scotia Community College-Strait Area Campus|Nova Scotia Community College-Strait Area Campus,
Atlantic Association of Community Business Development Corporations|Atlantic Association of Community Business Development Corporations,
SimplyCast Interactive Marketing Ltd.|SimplyCast Interactive Marketing Ltd.,
2 Rooms Contemporary Art Projects Corp|2 Rooms Contemporary Art Projects Corp,
Town of Fogo Island|Town of Fogo Island,
Town of Fogo Island|Town of Fogo Island,
Tronosjet Maintenance Inc.|Tronosjet Maintenance Inc.,
Municipality of the District of Clare|Municipality of the District of Clare,
Municipality of the District of Clare|Municipality of the District of Clare,
Membertou Reserve Band Council|Membertou Reserve Band Council,
Propel ICT Inc.|Propel ICT Inc.,
Propel ICT Inc.|Propel ICT Inc.,
70706 Newfoundland & Labrador Corp|70706 Newfoundland & Labrador Corp,
Scudrunner Brewing Limited|Scudrunner Brewing Limited,
Tire Recycling Atlantic Canada Corporation|Tire Recycling Atlantic Canada Corporation,
Geoforce Group Limited|Geoforce Group Limited,
Nova Scotia Community College|Nova Scotia Community College,
Delmore Buddy Daye Learning Institute Inc.|Delmore Buddy Daye Learning Institute Inc.,
Delmore Buddy Daye Learning Institute Inc.|Delmore Buddy Daye Learning Institute Inc.,
Membertou Reserve Band Council|Membertou Reserve Band Council,
Classic Woodwork Limited|Classic Woodwork Limited,
Erablière Ti-Pierre Inc.|Erablière Ti-Pierre Inc.,
Live Ship Limited|Live Ship Limited,
Dalhousie University|Dalhousie University,
Town of Grand Bank|Town of Grand Bank,
Capital Area Recreation Inc.|Capital Area Recreation Inc.,
Halifax Regional Municipality|Halifax Regional Municipality,
Halifax Regional Municipality|Halifax Regional Municipality,
Halifax Regional Municipality|Halifax Regional Municipality,
Halifax Regional Municipality|Halifax Regional Municipality,
Halifax Regional Municipality|Halifax Regional Municipality,
Halifax Regional Municipality|Halifax Regional Municipality,
Halifax Regional Municipality|Halifax Regional Municipality,
Gladstone Curling Club Inc|Gladstone Curling Club Inc,
Slyce Canada Inc.|Slyce Canada Inc.,
G & B Fabrication Inc.|G & B Fabrication Inc.,
Celtx Inc.|Celtx Inc.,
Communauté rurale de Kedgwick|Communauté rurale de Kedgwick,
IPL Inc.|IPL Inc.,
Galbraith PEI Holdings Ltd.|Galbraith PEI Holdings Ltd.,
St. Stephen's University|St. Stephen's University,
Érablière Le SiRoytier Inc.|Érablière Le SiRoytier Inc.,
Érablière La Feuille Dorée Inc.|Érablière La Feuille Dorée Inc.,
Roy Hydraulique Ltée|Roy Hydraulique Ltée,
GoVenture World Corporation|GoVenture World Corporation,
Newfoundland and Labrador Association of Technology Industries Incorporated|Newfoundland and Labrador Association of Technology Industries Incorporated,
College of the North Atlantic|College of the North Atlantic,
Sandspit Entertainment Ltd|Sandspit Entertainment Ltd,
O'Leary Centennial Museum and Library Association Ltd.|O'Leary Centennial Museum and Library Association Ltd.,
West-Wood Industries Ltd.|West-Wood Industries Ltd.,
D. E. Jensen & Sons Ltd.|D. E. Jensen & Sons Ltd.,
Phoenix Petroleum Ltd.|Phoenix Petroleum Ltd.,
Ébénisterie Foxwoods Millwork Inc.|Ébénisterie Foxwoods Millwork Inc.,
Labrador North Chamber of Commerce Inc.|Labrador North Chamber of Commerce Inc.,
The Reach Foundation Inc.|The Reach Foundation Inc.,
Saint Andrew's Masonic Lodge Inc.|Saint Andrew's Masonic Lodge Inc.,
Saint Andrew's Masonic Lodge Inc.|Saint Andrew's Masonic Lodge Inc.,
Rise Home Design Inc.|Rise Home Design Inc.,
Rise Home Design Inc.|Rise Home Design Inc.,
ENVIRONMENTAL COALITION OF P.E.I.|ENVIRONMENTAL COALITION OF P.E.I.,
Community Connections Inc.|Community Connections Inc.,
Les Épaves de la Baie de Saint-Simon Inc.|Les Épaves de la Baie de Saint-Simon Inc.,
Gros Morne Cooperating Association Inc.|Gros Morne Cooperating Association Inc.,
Summerside Y Service Club|Summerside Y Service Club,
Centre Communautaire de Ste-Rose Inc.|Centre Communautaire de Ste-Rose Inc.,
Discovery Drill Manufacturer (DDM) Ltd.|Discovery Drill Manufacturer (DDM) Ltd.,
Marcato Digital Solutions Inc.|Marcato Digital Solutions Inc.,
Atlantic Provinces Economic Council|Atlantic Provinces Economic Council,
Atlantic Provinces Economic Council|Atlantic Provinces Economic Council,
Dadavan Systems Incorporated|Dadavan Systems Incorporated,
Corruven Canada Inc.|Corruven Canada Inc.,
Resnet Inc.|Resnet Inc.,
Mycodev Group Inc.|Mycodev Group Inc.,
Tamarack Golf Club|Tamarack Golf Club,
Tamarack Golf Club|Tamarack Golf Club,
Town of Clarenville|Town of Clarenville,
Sackville Golf and Country Club|Sackville Golf and Country Club,
Royal Canadian Legion - Corner Brook Branch 13|Royal Canadian Legion - Corner Brook Branch 13,
Northern Lights Seafood Inc.|Northern Lights Seafood Inc.,
Harvest House Woodstock Inc.|Harvest House Woodstock Inc.,
"Destination St. John's, Inc.|Destination St. John's, Inc.",
Community of Murray River Inc.|Community of Murray River Inc.,
Anchor Inn Motel (1999) Limited|Anchor Inn Motel (1999) Limited,
Greater Fredericton Community Economic Development Agency Inc.|Greater Fredericton Community Economic Development Agency Inc.,
La Société Historique du Madawaska Inc.|La Société Historique du Madawaska Inc.,
La Société Historique du Madawaska Inc.|La Société Historique du Madawaska Inc.,
Association pour intégration communautaire de Néguac Inc.|Association pour intégration communautaire de Néguac Inc.,
Mi'kmaw Native Friendship Society|Mi'kmaw Native Friendship Society,
Opio Technologies Inc.|Opio Technologies Inc.,
"Rotary Club of Windsor, Nova Scotia|Rotary Club of Windsor, Nova Scotia",
Lutz Mountain Heritage Foundation Inc.|Lutz Mountain Heritage Foundation Inc.,
Community of Brackley|Community of Brackley,
The Theatre Arts Guild|The Theatre Arts Guild,
The Theatre Arts Guild|The Theatre Arts Guild,
Eastern Shore Wildlife Association|Eastern Shore Wildlife Association,
Atlantic Association of Community Business Development Corporations|Atlantic Association of Community Business Development Corporations,
BBSI Canada Ltd.|BBSI Canada Ltd.,
Village of Cambridge-Narrows|Village of Cambridge-Narrows,
University of New Brunswick|University of New Brunswick,
The Community Recreation Rebroadcasting Service Association|The Community Recreation Rebroadcasting Service Association,
Saint Mary's University|Saint Mary's University,
Université Sainte-Anne|Université Sainte-Anne,
Town of St. Stephen|Town of St. Stephen,
Bathurst Youth Centre des jeunes Inc.|Bathurst Youth Centre des jeunes Inc.,
Fundy Trail Development Authority Inc.|Fundy Trail Development Authority Inc.,
Village d'Atholville|Village d'Atholville,
Cabot Manufacturing ULC|Cabot Manufacturing ULC,
Ubique Networks Inc.|Ubique Networks Inc.,
Airport Nordic Ski Club Inc.|Airport Nordic Ski Club Inc.,
Airport Nordic Ski Club Inc.|Airport Nordic Ski Club Inc.,
Maritime Select Lobster Inc.|Maritime Select Lobster Inc.,
Maritime Select Lobster Inc.|Maritime Select Lobster Inc.,
Le Village historique acadien de la Nouvelle-Écosse|Le Village historique acadien de la Nouvelle-Écosse,
Village of Minto|Village of Minto,
Village of Minto|Village of Minto,
Everest Canadian Seniors Curling Championships (2017) Inc|Everest Canadian Seniors Curling Championships (2017) Inc,
Ulnooweg Development Group Incorporated|Ulnooweg Development Group Incorporated,
Sherbrooke & Area Volunteer Fire Department|Sherbrooke & Area Volunteer Fire Department,
Sherbrooke & Area Volunteer Fire Department|Sherbrooke & Area Volunteer Fire Department,
HockeyShot Inc.|HockeyShot Inc.,
HockeyShot Inc.|HockeyShot Inc.,
Village of Blacks Harbour|Village of Blacks Harbour,
Kiwanis Club of St. Stephen Inc.|Kiwanis Club of St. Stephen Inc.,
Northern Lights Trailblazers Inc.|Northern Lights Trailblazers Inc.,
Membertou Reserve Band Council|Membertou Reserve Band Council,
Bareneed Natural Skincare Ltd.|Bareneed Natural Skincare Ltd.,
Newfoundland & Labrador Oil & Gas Industries Association Inc.|Newfoundland & Labrador Oil & Gas Industries Association Inc.,
Newfoundland & Labrador Oil & Gas Industries Association Inc.|Newfoundland & Labrador Oil & Gas Industries Association Inc.,
Newfoundland and Labrador Mobile Shelters Limited|Newfoundland and Labrador Mobile Shelters Limited,
Royal Canadian Legion Branch No. 30|Royal Canadian Legion Branch No. 30,
Fundy Folk Association|Fundy Folk Association,
Fundy Folk Association|Fundy Folk Association,
Gerald Martin|Gerald Martin,
Canada Games Aquatic Centre Commission|Canada Games Aquatic Centre Commission,
Club des motoneigistes de la Rivière-Verte Inc.|Club des motoneigistes de la Rivière-Verte Inc.,
University of New Brunswick|University of New Brunswick,
Business Improvement and Development Association: Northside|Business Improvement and Development Association: Northside,
Business Improvement and Development Association: Northside|Business Improvement and Development Association: Northside,
NovaCan Live Seafood Ltd.|NovaCan Live Seafood Ltd.,
The Old Sydney Society|The Old Sydney Society,
The Old Sydney Society|The Old Sydney Society,
The Old Sydney Society|The Old Sydney Society,
Mermaid Theatre of Nova Scotia|Mermaid Theatre of Nova Scotia,
Think Tank  Water Heaters Limited|Think Tank  Water Heaters Limited,
Benson Aquaculture Ltd.|Benson Aquaculture Ltd.,
